datarichiestapremio,id_player,nomepremio,puntipremio,tipopremio,formatPremio,deliveryMode
2022-01-30,436262.0,Bicicletta Personalizzata,21000,basic,physical,home
2022-01-29,547916.0,Bicicletta Personalizzata,21000,basic,physical,home
2022-01-24,913786.0,Bicicletta Personalizzata,21000,basic,physical,home
2021-11-28,207620.0,Clinica Veterinaria,12500,basic,physical,home
2022-01-31,207620.0,Inventa favole Montessori,6000,basic,physical,home
2021-12-12,1092904.0,Playset Aereo,9500,basic,physical,home
2021-05-02,1092904.0,Festa della Mamma: Pochette,0,special,physical,home
2021-11-27,369598.0,Clinica Veterinaria,12500,basic,physical,home
2021-12-02,56900.0,Buono Sconto Clementoni,1000,gift,digital,email
2022-01-13,56900.0,Trattore,21000,basic,physical,home
2022-01-27,1595020.0,Calendario personalizzato,5500,basic,digital,email
2022-06-29,1772980.0,Ruspa,14500,basic,physical,home
2022-01-31,1529114.0,Calendario personalizzato,5500,basic,digital,email
2021-06-09,902206.0,Buono sconto Playmobil,6000,gift,digital,email
2021-09-27,902206.0,Trattore,21000,basic,physical,home
2022-01-14,902206.0,Ciondolino Manufatto,6000,basic,physical,home
2022-01-14,902206.0,Buono Sconto Clementoni,1000,gift,digital,email
2021-12-25,964758.0,Registratore di cassa,7000,basic,physical,home
2022-01-31,1425584.0,Valigetta del dottore,8000,basic,physical,home
2021-12-29,535198.0,Bicicletta Personalizzata,21000,basic,physical,home
2022-01-15,535198.0,5€ Buono sconto Pampers,5500,basic,physical,home
2022-01-15,535198.0,Buono Sconto Leolandia,0,special,digital,email
2022-01-15,535198.0,Buono Sconto Photosì,3000,gift,digital,email
2021-11-12,535198.0,Buono Sconto Tonki,6000,gift,digital,email
2022-01-10,713660.0,Buono Sconto Clementoni,1000,gift,digital,email
2022-01-24,713660.0,Buono Sconto Leolandia,0,special,digital,email
2021-04-29,1171322.0,Festa della Mamma: Pochette,0,special,physical,home
2022-01-20,977172.0,Cavallino gonfiabile,9500,basic,physical,home
2021-03-12,222142.0,Buono Sconto Sviluppofoto,3000,gift,digital,email
2021-12-11,222142.0,Inventa favole Montessori,6000,basic,physical,home
2021-11-22,267206.0,Supermercato,14500,basic,physical,home
2022-01-06,224286.0,Cucina,16000,basic,physical,home
2022-01-20,395018.0,Primi Passi,12500,basic,physical,home
2022-01-20,395018.0,Inventa favole Montessori,6000,basic,physical,home
2022-01-20,395018.0,Buono Sconto Leolandia,0,special,digital,email
2021-12-24,487858.0,Cucina,16000,basic,physical,home
2021-04-21,404020.0,Buono Sconto Sviluppofoto,3000,gift,digital,email
2021-12-17,404020.0,Casetta Pretty,25000,basic,physical,home
2021-11-19,404020.0,Buono Sconto Leolandia,1000,gift,digital,email
2022-01-02,715370.0,Buono Sconto Leolandia,0,special,digital,email
2022-01-29,401098.0,10€ Buono sconto Pampers,9000,basic,physical,home
2021-12-28,227202.0,Valigetta del dottore,8000,basic,physical,home
2021-12-28,227202.0,Buono Sconto Leolandia,0,special,digital,email
2021-09-15,133094.0,Buono sconto MyMi,9000,gift,digital,email
2022-01-22,1044060.0,Calendario personalizzato,5500,basic,digital,email
2022-01-06,604314.0,Buono Sconto Leolandia,0,special,digital,email
2022-01-18,604314.0,Buono Sconto Photosì,3000,gift,digital,email
2021-08-04,1134628.0,Registratore di cassa,7000,basic,physical,home
2021-10-26,1375386.0,Buono Sconto Leolandia,1000,gift,digital,email
2021-12-26,600622.0,Flashcards della buonanotte,6000,basic,physical,home
2021-12-24,600622.0,Banco lavoro,16000,basic,physical,home
2021-09-17,427990.0,Cucina,16000,basic,physical,home
2022-01-21,84782.0,Bicicletta Personalizzata,21000,basic,physical,home
2021-11-29,671208.0,Cucina,16000,basic,physical,home
2021-12-08,671208.0,Buono Sconto Clementoni,1000,gift,digital,email
2021-12-08,671208.0,Registratore di cassa,7000,basic,physical,home
2022-01-07,544496.0,Primi Passi,12500,basic,physical,home
2022-01-07,544496.0,Inventa favole Montessori,6000,basic,physical,home
2022-01-24,1459594.0,Clinica Veterinaria,12500,basic,physical,home
2022-06-24,1459594.0,Playset Aereo,9000,basic,physical,home
2022-08-03,1385518.0,Un mese di palestra online,0,special,digital,email
2022-01-06,1230946.0,Valigetta del dottore,8000,basic,physical,home
2021-12-21,414296.0,Calendario personalizzato,5500,basic,digital,email
2021-05-24,670212.0,Buono Sconto Sviluppofoto,3000,gift,digital,email
2022-01-29,670212.0,Cavallino gonfiabile,9500,basic,physical,home
2022-01-24,200716.0,15€ Buono sconto Pampers,12000,basic,physical,home
2022-01-24,200716.0,10€ Buono sconto Pampers,9000,basic,physical,home
2022-01-30,438884.0,Valigetta del dottore,8000,basic,physical,home
2022-01-30,438884.0,Cavallino gonfiabile,9500,basic,physical,home
2022-01-21,1125860.0,Primi Passi,12500,basic,physical,home
2022-01-17,189928.0,5€ Buono sconto Pampers,5500,basic,physical,home
2021-11-01,189928.0,Bicicletta,21000,basic,physical,home
2021-09-19,189928.0,Buono sconto MyMi,9000,gift,digital,email
2022-09-07,1700550.0,Scrivania,14500,basic,physical,home
2022-08-11,1700550.0,Block & roll,21000,basic,physical,home
2022-01-31,1449642.0,Cucina,16000,basic,physical,home
2022-01-31,996610.0,Primi Passi Personalizzata,12500,basic,physical,home
2022-08-02,996610.0,Playset Aereo,9000,basic,physical,home
2021-11-17,1030114.0,Cavallino gonfiabile,9500,basic,physical,home
2021-12-22,1030114.0,Buono Sconto Leolandia,0,special,digital,email
2021-12-22,1030114.0,Buono Sconto Clementoni,1000,gift,digital,email
2021-08-27,1030114.0,Playset Aereo,9500,basic,physical,home
2022-07-29,1030114.0,Pizzeria,18000,basic,physical,home
2022-01-21,332846.0,Casetta Pretty,25000,basic,physical,home
2022-09-02,1740280.0,Buono Sconto Tantosvago,5500,basic,digital,email
2021-08-31,541168.0,Buono sconto Semiperdo,3000,gift,digital,email
2022-01-31,541168.0,Primi Passi Personalizzata,12500,basic,physical,home
2021-05-28,541168.0,10€ Coupon Hero*,0,special,physical,home
2021-08-28,63604.0,Buono sconto Semiperdo,3000,gift,digital,email
2021-11-20,673046.0,10€ Buono sconto Pampers,9000,basic,physical,home
2022-01-24,1384318.0,Registratore di cassa,7000,basic,physical,home
2021-09-28,1139848.0,Valigetta del dottore,8000,basic,physical,home
2021-09-28,1139848.0,Supermercato,14500,basic,physical,home
2021-04-25,1139848.0,Buono sconto Playmobil,6000,gift,digital,email
2022-01-30,1238496.0,Registratore di cassa,7000,basic,physical,home
2021-06-11,1293302.0,Pochette summer,0,special,physical,home
2021-11-13,93834.0,10€ Buono sconto Pampers,9000,basic,physical,home
2022-01-27,375962.0,Buono Sconto Photosì,3000,gift,digital,email
2022-01-27,375962.0,Buono Sconto Leolandia,0,special,digital,email
2022-01-26,375962.0,Trattore,21000,basic,physical,home
2022-01-13,594932.0,Buono Sconto Clementoni,1000,gift,digital,email
2021-04-05,594932.0,Buono Sconto Sviluppofoto,3000,gift,digital,email
2021-05-12,594932.0,Calendario personalizzato,5500,basic,digital,email
2021-04-16,187624.0,Buono Sconto Sviluppofoto,3000,gift,digital,email
2021-10-21,187624.0,Buono Sconto Leolandia,1000,gift,digital,email
2021-12-27,187624.0,Buono Sconto Leolandia,0,special,digital,email
2022-01-29,187624.0,Trattore,21000,basic,physical,home
2021-04-23,902206.0,Buono Sconto Sviluppofoto,3000,gift,digital,email
2022-01-20,221296.0,Banco lavoro,16000,basic,physical,home
2021-12-05,253794.0,Registratore di cassa,7000,basic,physical,home
2021-11-12,219796.0,Banco lavoro,16000,basic,physical,home
2021-11-09,962826.0,Cucina,16000,basic,physical,home
2022-01-18,962826.0,Buono Sconto Leolandia,0,special,digital,email
2022-01-18,962826.0,Calendario personalizzato,5500,basic,digital,email
2022-01-21,433078.0,Primi Passi,12500,basic,physical,home
2022-01-27,1022724.0,Calendario personalizzato,5500,basic,digital,email
2021-12-15,1383344.0,Buono Sconto Clementoni,1000,gift,digital,email
2022-01-03,1130250.0,Buono Sconto Leolandia,0,special,digital,email
2022-01-06,1130250.0,Trattore,21000,basic,physical,home
2022-01-25,1130250.0,Buono Sconto Clementoni,1000,gift,digital,email
2022-01-25,1130250.0,Buono Sconto Photosì,3000,gift,digital,email
2022-01-21,1130250.0,Cavallino gonfiabile,9500,basic,physical,home
2021-06-22,1324194.0,Pochette summer,0,special,physical,home
2022-01-22,1497618.0,Buono Sconto Photosì,3000,gift,digital,email
2021-12-22,1497618.0,Buono Sconto Leolandia,0,special,digital,email
2021-09-05,610426.0,Casetta Pretty,25000,basic,physical,home
2022-05-31,610426.0,Ruspa,14500,basic,physical,home
2021-04-23,610426.0,Primi Passi Personalizzata,12500,basic,physical,home
2022-01-22,146594.0,Bicicletta,21000,basic,physical,home
2022-08-14,146594.0,Playset Aereo,9000,basic,physical,home
2022-08-14,146594.0,Abrick 100 mattoncini,8000,basic,physical,home
2022-01-28,1185248.0,Supermercato,14500,basic,physical,home
2022-01-16,333798.0,Bicicletta Personalizzata,21000,basic,physical,home
2022-01-17,1030190.0,Casetta Pretty,25000,basic,physical,home
2021-05-03,1208790.0,Festa della Mamma: Pochette,0,special,physical,home
2022-01-30,503158.0,Banco lavoro,16000,basic,physical,home
2021-12-18,122076.0,Buono Sconto Clementoni,1000,gift,digital,email
2021-05-06,979690.0,Bicicletta,21000,basic,physical,home
2021-12-02,979690.0,Velocipede,18000,basic,physical,home
2021-11-16,1368192.0,Buono Sconto Tonki,6000,gift,digital,email
2021-11-16,1368192.0,Buono Sconto Leolandia,1000,gift,digital,email
2021-11-16,1368192.0,Buono Sconto Zac4Kids,3000,gift,digital,email
2021-12-03,1368192.0,Trattore,21000,basic,physical,home
2021-12-23,1368192.0,Buono Sconto Leolandia,0,special,digital,email
2021-09-17,1368192.0,Buono sconto MyMi,9000,gift,digital,email
2021-05-10,447914.0,Buono sconto Playmobil,6000,gift,digital,email
2022-01-13,447914.0,Clinica Veterinaria,12500,basic,physical,home
2021-06-07,369388.0,Valigetta del dottore,8000,basic,physical,home
2021-10-02,369388.0,Buono sconto My Sweetie Pie,3000,gift,digital,email
2022-01-29,1402732.0,Primi Passi Personalizzata,12500,basic,physical,home
2022-01-06,700778.0,Buono Sconto Clementoni,1000,gift,digital,email
2022-01-25,700778.0,Trattore,21000,basic,physical,home
2021-08-09,38654.0,Buono sconto My Sweetie Pie,3000,gift,digital,email
2021-08-09,38654.0,Buono sconto Playmobil,6000,gift,digital,email
2022-01-31,38654.0,Bicicletta,21000,basic,physical,home
2022-01-14,332428.0,Bicicletta Personalizzata,21000,basic,physical,home
2022-01-30,698276.0,Casetta Pretty Personalizzata,25000,basic,physical,home
2021-07-29,903274.0,Buono sconto Carrera,1000,gift,digital,email
2021-07-29,903274.0,Buono sconto Playmobil,6000,gift,digital,email
2022-01-21,903274.0,Trattore,21000,basic,physical,home
2022-08-29,903274.0,Bicicletta,23000,basic,physical,home
2021-08-13,454476.0,Cucina,16000,basic,physical,home
2021-11-23,454476.0,Buono Sconto Leolandia,1000,gift,digital,email
2021-10-20,454476.0,Valigetta del dottore,8000,basic,physical,home
2021-12-27,711362.0,Playset Aereo,9500,basic,physical,home
2021-12-28,1572682.0,Cucina,16000,basic,physical,home
2022-01-30,1115374.0,Cavallino gonfiabile,9500,basic,physical,home
2022-06-21,1115374.0,Flashcards number,6000,basic,digital,email
2022-01-04,330018.0,Banco lavoro,16000,basic,physical,home
2021-11-11,330018.0,Buono Sconto Tonki,6000,gift,digital,email
2022-01-20,26160.0,Casetta Pretty Personalizzata,25000,basic,physical,home
2022-01-20,26160.0,Trattore,21000,basic,physical,home
2021-09-20,905990.0,Primi Passi Personalizzata,12500,basic,physical,home
2021-08-11,78070.0,Bicicletta Personalizzata,21000,basic,physical,home
2022-01-16,1072022.0,Clinica Veterinaria,12500,basic,physical,home
2021-11-19,29018.0,Registratore di cassa,7000,basic,physical,home
2021-11-12,29018.0,Valigetta del dottore,8000,basic,physical,home
2021-09-08,151872.0,Velocipede,18000,basic,physical,home
2021-07-06,330534.0,Cucina,16000,basic,physical,home
2021-11-30,330534.0,Cavallino gonfiabile,9500,basic,physical,home
2022-07-26,330534.0,Ukulele,14000,basic,physical,home
2022-01-13,601542.0,Primi Passi Personalizzata,12500,basic,physical,home
2022-01-15,479784.0,Banco lavoro,16000,basic,physical,home
2022-01-28,508196.0,Casetta Pretty,25000,basic,physical,home
2021-09-03,1269370.0,Buono sconto Semiperdo,3000,gift,digital,email
2021-09-03,1269370.0,Buono sconto My Sweetie Pie,3000,gift,digital,email
2022-01-31,474542.0,Valigetta del dottore,8000,basic,physical,home
2022-01-31,1551250.0,Buono Sconto Photosì,3000,gift,digital,email
2022-01-27,1551250.0,Primi Passi,12500,basic,physical,home
2022-01-31,1551250.0,Buono Sconto Leolandia,0,special,digital,email
2022-07-28,1551250.0,Kit Green Generation,0,special,physical,home
2022-01-04,196062.0,Cucina,16000,basic,physical,home
2021-06-13,1298130.0,Pochette summer,0,special,physical,home
2021-11-29,470274.0,Cavallino gonfiabile,9500,basic,physical,home
2022-01-24,983430.0,Casetta Pretty Personalizzata,25000,basic,physical,home
2021-12-27,917978.0,Buono Sconto Clementoni,1000,gift,digital,email
2021-12-27,917978.0,Buono Sconto Photosì,3000,gift,digital,email
2021-12-27,917978.0,Buono Sconto Leolandia,0,special,digital,email
2021-12-27,917978.0,Cavallino gonfiabile,9500,basic,physical,home
2022-01-12,925558.0,Playset Aereo,9500,basic,physical,home
2022-01-31,279518.0,Banco lavoro,16000,basic,physical,home
2021-04-19,1157628.0,Buono sconto Carrera,1000,gift,digital,email
2021-06-27,1157628.0,Buono Sconto Sviluppofoto,3000,gift,digital,email
2021-08-04,462736.0,Primi Passi Personalizzata,12500,basic,physical,home
2022-01-31,462736.0,Supermercato,14500,basic,physical,home
2021-11-03,165656.0,Casetta Pretty Personalizzata,25000,basic,physical,home
2021-11-30,165656.0,Buono Sconto Clementoni,1000,gift,digital,email
2021-11-30,165656.0,Buono Sconto Zac4Kids,3000,gift,digital,email
2021-11-30,165656.0,Buono Sconto Landoloux,9000,gift,digital,email
2022-01-17,165656.0,Buono Sconto Leolandia,0,special,digital,email
2021-04-27,190730.0,Valigetta del dottore,8000,basic,physical,home
2021-04-27,190730.0,Buono Sconto Sviluppofoto,3000,gift,digital,email
2022-07-30,1742666.0,Abrick 100 mattoncini,8000,basic,physical,home
2021-05-08,687024.0,Buono sconto MyMi,9000,gift,digital,email
2021-12-16,687024.0,Trattore,21000,basic,physical,home
2021-12-27,962240.0,Primi Passi Personalizzata,12500,basic,physical,home
2021-04-17,288630.0,Buono Sconto Sviluppofoto,3000,gift,digital,email
2021-11-19,288630.0,Bicicletta Personalizzata,21000,basic,physical,home
2021-11-30,288630.0,Buono Sconto Clementoni,1000,gift,digital,email
2021-12-30,915696.0,Valigetta del dottore,8000,basic,physical,home
2021-10-08,610910.0,Banco lavoro,16000,basic,physical,home
2022-01-04,703366.0,10€ Buono sconto Pampers,9000,basic,physical,home
2022-01-04,703366.0,Buono Sconto Leolandia,0,special,digital,email
2022-01-29,1320978.0,Clinica Veterinaria,12500,basic,physical,home
2022-01-31,281816.0,Bicicletta,21000,basic,physical,home
2022-01-31,349104.0,Clinica Veterinaria,12500,basic,physical,home
2022-01-31,349104.0,Cavallino gonfiabile,9500,basic,physical,home
2021-11-30,516152.0,Buono Sconto Clementoni,1000,gift,digital,email
2022-01-03,516152.0,Cucina,16000,basic,physical,home
2021-08-13,31864.0,Inventa favole Montessori,6000,basic,physical,home
2021-08-25,180956.0,Buono sconto Semiperdo,3000,gift,digital,email
2022-01-11,180956.0,Trattore,21000,basic,physical,home
2022-01-21,554708.0,Calendario personalizzato,5500,basic,digital,email
2022-01-21,554708.0,Registratore di cassa,7000,basic,physical,home
2022-01-21,554708.0,Buono Sconto Leolandia,0,special,digital,email
2022-01-28,1436884.0,5€ Buono sconto Pampers,5500,basic,physical,home
2021-09-12,999566.0,Calendario personalizzato,5500,basic,digital,email
2022-01-11,999566.0,Buono Sconto Leolandia,0,special,digital,email
2021-12-11,999566.0,Buono Sconto Clementoni,1000,gift,digital,email
2021-07-03,999566.0,Buono Sconto Sviluppofoto,3000,gift,digital,email
2022-01-14,281104.0,Valigetta del dottore,8000,basic,physical,home
2022-01-31,604314.0,20€ Buono sconto Pampers,14500,basic,physical,home
2021-08-25,1174448.0,Buono sconto Semiperdo,3000,gift,digital,email
2021-08-25,1174448.0,Buono sconto My Sweetie Pie,3000,gift,digital,email
2021-09-02,1174448.0,Buono sconto MyMi,9000,gift,digital,email
2021-12-10,1174448.0,Primi Passi Personalizzata,12500,basic,physical,home
2021-04-07,448446.0,Buono sconto Carrera,1000,gift,digital,email
2022-01-30,1171652.0,Primi Passi Personalizzata,12500,basic,physical,home
2021-12-19,272376.0,Playset Aereo,9500,basic,physical,home
2021-08-30,272376.0,Buono sconto Semiperdo,3000,gift,digital,email
2021-10-03,272376.0,Velocipede Personalizzato,18000,basic,physical,home
2021-11-14,529604.0,Velocipede Personalizzato,18000,basic,physical,home
2021-06-13,1300342.0,Pochette summer,0,special,physical,home
2022-07-10,1300342.0,Mercatino,16000,basic,physical,home
2021-12-30,1117646.0,Buono Sconto Leolandia,0,special,digital,email
2022-06-09,1140220.0,Pizzeria,18000,basic,physical,home
2021-08-24,1140220.0,Trattore,21000,basic,physical,home
2022-01-14,1140220.0,Bicicletta,21000,basic,physical,home
2021-11-28,223312.0,Buono Sconto Leolandia,1000,gift,digital,email
2021-11-28,223312.0,Buono Sconto Zac4Kids,3000,gift,digital,email
2021-11-28,223312.0,Buono Sconto Landoloux,9000,gift,digital,email
2021-11-13,223312.0,20€ Buono sconto Pampers,14500,basic,physical,home
2022-01-31,223312.0,15€ Buono sconto Pampers,12000,basic,physical,home
2022-01-16,556632.0,Banco lavoro,16000,basic,physical,home
2022-01-16,556632.0,Cucina,16000,basic,physical,home
2022-01-17,133058.0,Buono Sconto Leolandia,0,special,digital,email
2022-01-25,133058.0,Velocipede,18000,basic,physical,home
2022-01-26,393994.0,Primi Passi,12500,basic,physical,home
2022-01-19,1159430.0,Cucina,16000,basic,physical,home
2022-01-27,304398.0,Supermercato,14500,basic,physical,home
2022-01-20,1125654.0,Buono Sconto Leolandia,0,special,digital,email
2021-12-10,1125654.0,Inventa favole Montessori,6000,basic,physical,home
2022-01-30,1444158.0,Valigetta del dottore,8000,basic,physical,home
2021-05-09,1055966.0,Festa della Mamma: Pochette,0,special,physical,home
